combined_sheet,batch,source_workbook,source_sheet,excel_row,account,recommended_action,evidence_url,row_json
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,2,Union Hospital Association,,,"{""Rank"": 1, ""Account Name"": ""Union Hospital Association"", ""State"": ""Ohio"", ""Industry"": ""Hospitals / Health Care"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 113.8, ""_excel_row"": 2, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,3,Abbott Nutrition Health Institute,,,"{""Rank"": 2, ""Account Name"": ""Abbott Nutrition Health Institute"", ""State"": ""Ohio"", ""Industry"": ""Pharmaceuticals"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 112.2, ""_excel_row"": 3, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,4,Sarah Cannon Research Institute,,,"{""Rank"": 3, ""Account Name"": ""Sarah Cannon Research Institute"", ""State"": ""Tennessee"", ""Industry"": ""Consulting"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 107.6, ""_excel_row"": 4, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,5,Lakeview Memorial Hospital Association,,,"{""Rank"": 4, ""Account Name"": ""Lakeview Memorial Hospital Association"", ""State"": ""Minnesota"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 107, ""_excel_row"": 5, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,6,The Pew Charitable Trusts,,,"{""Rank"": 5, ""Account Name"": ""The Pew Charitable Trusts"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 105.2, ""_excel_row"": 6, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,7,"American College of Physicians, Inc.",,,"{""Rank"": 6, ""Account Name"": ""American College of Physicians, Inc."", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 104.3, ""_excel_row"": 7, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,8,Thomson Learning,,,"{""Rank"": 7, ""Account Name"": ""Thomson Learning"", ""State"": ""Michigan"", ""Industry"": ""Media & Internet"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 104, ""_excel_row"": 8, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,9,"Project Management Institute, Inc.",,,"{""Rank"": 8, ""Account Name"": ""Project Management Institute, Inc."", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 103.5, ""_excel_row"": 9, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,10,American College of Physicians - Kentucky,,,"{""Rank"": 9, ""Account Name"": ""American College of Physicians - Kentucky"", ""State"": ""Kentucky"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 10, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,11,American College of Physicians - Delware,,,"{""Rank"": 10, ""Account Name"": ""American College of Physicians - Delware"", ""State"": ""Delaware"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 11, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,12,American College of Physicians - Michigan,,,"{""Rank"": 11, ""Account Name"": ""American College of Physicians - Michigan"", ""State"": ""Michigan"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 12, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,13,American College of Physicians - Minnesota,,,"{""Rank"": 12, ""Account Name"": ""American College of Physicians - Minnesota"", ""State"": ""Minnesota"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 13, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,14,American College of Physicians - Ohio,,,"{""Rank"": 13, ""Account Name"": ""American College of Physicians - Ohio"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 14, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,15,American College of Physicians - Pennsylvania,,,"{""Rank"": 14, ""Account Name"": ""American College of Physicians - Pennsylvania"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 15, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,16,American College of Physicians - Tennessee,,,"{""Rank"": 15, ""Account Name"": ""American College of Physicians - Tennessee"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 16, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,17,American College of Physicians - Wisconsin,,,"{""Rank"": 16, ""Account Name"": ""American College of Physicians - Wisconsin"", ""State"": ""Wisconsin"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 102.3, ""_excel_row"": 17, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,18,Michigan Education Association,,,"{""Rank"": 17, ""Account Name"": ""Michigan Education Association"", ""State"": ""Michigan"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 99.3, ""_excel_row"": 18, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,19,Archdiocese of Saint Paul and Minneapolis,,,"{""Rank"": 18, ""Account Name"": ""Archdiocese of Saint Paul and Minneapolis"", ""State"": ""Minnesota"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 99.2, ""_excel_row"": 19, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,20,Battelle Memorial Institute,,,"{""Rank"": 19, ""Account Name"": ""Battelle Memorial Institute"", ""State"": ""Ohio"", ""Industry"": ""Consulting"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 98.3, ""_excel_row"": 20, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,21,Answers in Genesis,,,"{""Rank"": 20, ""Account Name"": ""Answers in Genesis"", ""State"": ""Kentucky"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 98.2, ""_excel_row"": 21, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,22,American Institute Of Architects (AIA) Wisconsin,,,"{""Rank"": 21, ""Account Name"": ""American Institute Of Architects (AIA) Wisconsin"", ""State"": ""Wisconsin"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 97.8, ""_excel_row"": 22, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,23,Wisconsin Alumni Association,,,"{""Rank"": 22, ""Account Name"": ""Wisconsin Alumni Association"", ""State"": ""Wisconsin"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 96.5, ""_excel_row"": 23, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,24,st martin district council society of st vincent de paul,,,"{""Rank"": 23, ""Account Name"": ""st martin district council society of st vincent de paul"", ""State"": ""Ohio"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 95.9, ""_excel_row"": 24, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,25,"The Learning House, Inc",,,"{""Rank"": 24, ""Account Name"": ""The Learning House, Inc"", ""State"": ""Kentucky"", ""Industry"": ""Consulting"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 95.8, ""_excel_row"": 25, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,26,VALLEY VIEW EDUCATION ASSOCIATION,,,"{""Rank"": 25, ""Account Name"": ""VALLEY VIEW EDUCATION ASSOCIATION"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 94.7, ""_excel_row"": 26, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,27,United Way of Greater Cleveland,,,"{""Rank"": 26, ""Account Name"": ""United Way of Greater Cleveland"", ""State"": ""Ohio"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 94, ""_excel_row"": 27, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,28,ST CROIX VALLEY EMPLOYERS ASSOCIATION,,,"{""Rank"": 27, ""Account Name"": ""ST CROIX VALLEY EMPLOYERS ASSOCIATION"", ""State"": ""Wisconsin"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 93.8, ""_excel_row"": 28, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,29,Legal Aid Society,,,"{""Rank"": 28, ""Account Name"": ""Legal Aid Society"", ""State"": ""Tennessee"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 93.5, ""_excel_row"": 29, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,30,Education at Work,,,"{""Rank"": 29, ""Account Name"": ""Education at Work"", ""State"": ""Ohio"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 93.2, ""_excel_row"": 30, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,31,The McKnight Foundation,,,"{""Rank"": 30, ""Account Name"": ""The McKnight Foundation"", ""State"": ""Minnesota"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 93, ""_excel_row"": 31, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,32,Mercer,,,"{""Rank"": 31, ""Account Name"": ""Mercer"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 93, ""_excel_row"": 32, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,33,American Concrete Institute,,,"{""Rank"": 32, ""Account Name"": ""American Concrete Institute"", ""State"": ""Michigan"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": ""Yes"", ""TOTAL SCORE"": 91.9, ""_excel_row"": 33, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,34,Rodale Institute,,,"{""Rank"": 33, ""Account Name"": ""Rodale Institute"", ""State"": ""Pennsylvania"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 91.9, ""_excel_row"": 34, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,35,American Society for Quality,,,"{""Rank"": 34, ""Account Name"": ""American Society for Quality"", ""State"": ""Wisconsin"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 91.8, ""_excel_row"": 35, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,36,SAE International,,,"{""Rank"": 35, ""Account Name"": ""SAE International"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 91.6, ""_excel_row"": 36, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,37,AccessLex Institute,,,"{""Rank"": 36, ""Account Name"": ""AccessLex Institute"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 90.8, ""_excel_row"": 37, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,38,Tennessee Department of Labor and Workforce Development,,,"{""Rank"": 37, ""Account Name"": ""Tennessee Department of Labor and Workforce Development"", ""State"": ""Tennessee"", ""Industry"": ""Government"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 90.7, ""_excel_row"": 38, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,39,Ohio Education Association,,,"{""Rank"": 38, ""Account Name"": ""Ohio Education Association"", ""State"": ""Ohio"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 90.5, ""_excel_row"": 39, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,40,Equus Workforce Solutions,,,"{""Rank"": 39, ""Account Name"": ""Equus Workforce Solutions"", ""State"": ""Kentucky"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 90.3, ""_excel_row"": 40, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,41,Carnegie Learning,,,"{""Rank"": 40, ""Account Name"": ""Carnegie Learning"", ""State"": ""Pennsylvania"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 90, ""_excel_row"": 41, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,42,Credit Union Executives Society,,,"{""Rank"": 41, ""Account Name"": ""Credit Union Executives Society"", ""State"": ""Wisconsin"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 89.9, ""_excel_row"": 42, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,43,Blueprints,,,"{""Rank"": 42, ""Account Name"": ""Blueprints"", ""State"": ""Pennsylvania"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 89.6, ""_excel_row"": 43, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,44,Renaissance Learning,,,"{""Rank"": 43, ""Account Name"": ""Renaissance Learning"", ""State"": ""Wisconsin"", ""Industry"": ""Technology"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 89.6, ""_excel_row"": 44, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,45,Credit Union National Association,,,"{""Rank"": 44, ""Account Name"": ""Credit Union National Association"", ""State"": ""Wisconsin"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 89.5, ""_excel_row"": 45, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,46,Oak Ridge Associated Universities,,,"{""Rank"": 45, ""Account Name"": ""Oak Ridge Associated Universities"", ""State"": ""Tennessee"", ""Industry"": ""Non-Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 89.3, ""_excel_row"": 46, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,47,Pennsylvania State Education Association,,,"{""Rank"": 46, ""Account Name"": ""Pennsylvania State Education Association"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 88.8, ""_excel_row"": 47, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,48,ABWE,,,"{""Rank"": 47, ""Account Name"": ""ABWE"", ""State"": ""Pennsylvania"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 88.8, ""_excel_row"": 48, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,49,YWCA Greater Pittsburgh,,,"{""Rank"": 48, ""Account Name"": ""YWCA Greater Pittsburgh"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 88.4, ""_excel_row"": 49, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,50,OnCourse Learning,,,"{""Rank"": 49, ""Account Name"": ""OnCourse Learning"", ""State"": ""Wisconsin"", ""Industry"": ""Professional Services"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 88, ""_excel_row"": 50, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,51,YMCA of Middle Tennessee,,,"{""Rank"": 50, ""Account Name"": ""YMCA of Middle Tennessee"", ""State"": ""Tennessee"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 87.5, ""_excel_row"": 51, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,52,Gahanna Area Chamber Of Commerce,,,"{""Rank"": 51, ""Account Name"": ""Gahanna Area Chamber Of Commerce"", ""State"": ""Ohio"", ""Industry"": ""Organizations"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 87.5, ""_excel_row"": 52, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,53,Society of Hospital Medicine,,,"{""Rank"": 52, ""Account Name"": ""Society of Hospital Medicine"", ""State"": ""Pennsylvania"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 87.2, ""_excel_row"": 53, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,54,"The Learning Lamp, Inc.",,,"{""Rank"": 53, ""Account Name"": ""The Learning Lamp, Inc."", ""State"": ""Pennsylvania"", ""Industry"": ""(unclassified)"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 87.1, ""_excel_row"": 54, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,55,Alumni Association of the University of Michigan,,,"{""Rank"": 54, ""Account Name"": ""Alumni Association of the University of Michigan"", ""State"": ""Michigan"", ""Industry"": ""Not For Profit"", ""Segment"": ""Association/Nonprofit"", ""6QA"": null, ""TOTAL SCORE"": 87, ""_excel_row"": 55, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,56,"Carnegie Learning, Inc.",,,"{""Rank"": 55, ""Account Name"": ""Carnegie Learning, Inc."", ""State"": ""Pennsylvania"", ""Industry"": ""Manufacturing"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 87, ""_excel_row"": 56, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
accounts,1,pat_trigger_search_batch_001.xlsx,Batch 001 Accounts,57,New Mountain Learning,,,"{""Rank"": 56, ""Account Name"": ""New Mountain Learning"", ""State"": ""Minnesota"", ""Industry"": ""Print & Digital Media"", ""Segment"": ""Training Org"", ""6QA"": null, ""TOTAL SCORE"": 87, ""_excel_row"": 57, ""_batch"": 1, ""_source_workbook"": ""pat_trigger_search_batch_001.xlsx"", ""_source_sheet"": ""Batch 001 Accounts""}"
